num;wilaya;commune;lat;lon;demandEnrg
10;BOUIRA;LAKHDARIA;36.56628;3.5913939;20248
10;BOUIRA;RAOURAOUA;36.219006;3.6319132;3063
10;BOUIRA;EL HACHIMIA;36.21994;3.8153696;8139
10;BOUIRA;EL HAKIMIA;36.091492;3.7801962;912
10;BOUIRA;BECHLOUL;36.34502;4.0899911;5904
10;BOUIRA;AHL EL KSAR;36.259823;4.0491076;4565
10;BOUIRA;AIT LAAZIZ;36.44944;3.8757119;5509
10;BOUIRA;AIN LALOUI;36.301914;3.7536664;2888
10;BOUIRA;GUERROUMA;36.463051;3.4296446;2965
10;BOUIRA;KADIRIA;36.520023;3.6927531;7465
10;BOUIRA;AIN TURK;36.408173;3.8146527;2886
10;BOUIRA;MCHEDALLAH;36.371391;4.2641029;11246
10;BOUIRA;HANIF;36.254181;4.2128339;4388
10;BOUIRA;SOUK EL KHEMIS;36.388226;3.6375351;3169
10;BOUIRA;BOUIRA;36.377628;3.8962348;44080
10;BOUIRA;TAGHZOUT;36.425163;3.9572375;5042
10;BOUIRA;AIN BESSAM;36.400238;3.7232006;19277
10;BOUIRA;CHORFA;36.369183;4.3256917;4857
10;BOUIRA;EL MOKRANI;36.436085;3.6116495;1046
10;BOUIRA;EL ASNAM;36.357571;4.0388918;5257
35;BOUMERDES;CHABET EL AMEUR;36.617435;3.6826079;10813
35;BOUMERDES;SIDI DAOUD;36.855606;3.8583028;4212
35;BOUMERDES;BORDJ MENAIEL;36.755249;3.7536664;25537
35;BOUMERDES;AFIR;36.843346;3.9897847;5045
35;BOUMERDES;BOUZEGZA KEDDARA;36.626152;3.4789503;2305
35;BOUMERDES;TIDJELABINE;36.720184;3.4902391;5453
35;BOUMERDES;DELLYS;36.878361;3.9368439;10060
35;BOUMERDES;LARBATACHE;36.636147;3.371541;4336
35;BOUMERDES;EL KHARROUBA;36.614178;3.4296446;2292
35;BOUMERDES;AMMAL;36.630993;3.5913939;2532
35;BOUMERDES;BOUMERDES;36.758011;3.4851868;18675
35;BOUMERDES;BEN CHOUD;36.852673;3.9011748;2465
35;BOUMERDES;THENIA;36.739929;3.5509074;6567
35;BOUMERDES;TAOURGA;36.792377;3.9368439;2161
35;BOUMERDES;KHEMIS EL KHECHNA;36.638592;3.3288183;17717
35;BOUMERDES;CORSO;36.737656;3.4447863;7532
35;BOUMERDES;BENI AMRANE;36.658394;3.5762076;6373
35;BOUMERDES;TIMEZRIT;36.662277;3.7993991;2718
35;BOUMERDES;BAGHLIA;36.79438;3.8757119;5146
35;BOUMERDES;DJINET;36.841927;3.7333536;9447
35;BOUMERDES;LAGHATA;36.779297;3.6724648;3961
35;BOUMERDES;OULED MOUSSA;36.680004;3.3892894;13080
35;BOUMERDES;OULED AISSA;36.796349;3.8146527;2290
35;BOUMERDES;SI MUSTAPHA;36.738106;3.6116495;4380
35;BOUMERDES;NACIRIA;36.731792;3.8146527;6142
35;BOUMERDES;ISSER;36.69318;3.6724648;9947
35;BOUMERDES;BOUDOUAOU;36.700401;3.4296446;20047
35;BOUMERDES;SOUK EL HAD;36.690411;3.5863314;1855
35;BOUMERDES;BOUDOUAOU EL BAHRI;36.760628;3.3943319;3110
35;BOUMERDES;OULED HADJADJ;36.5924;3.7902999;4887
35;BOUMERDES;HAMMEDI;36.678123;3.2633917;8578
35;BOUMERDES;ZEMMOURI;36.785965;3.6010513;6689
2;CHLEF;EL MARSA;36.40316;0.91759109;6140
2;CHLEF;CHLEF;36.147423;1.3083684;80629
2;CHLEF;MOUSSADEK;36.353699;1.0083637;2077
2;CHLEF;TENES;36.510353;1.307845;16884
2;CHLEF;TADJENA;36.325455;1.1377008;7471
2;CHLEF;OULED ABBES;36.221279;1.4918236;2932
2;CHLEF;OUED SLY;36.104778;1.2313617;23423
2;CHLEF;HARCHOUN;36.112698;1.4918236;5554
2;CHLEF;ABOU EL HASSEN;36.408855;1.1929114;9000
2;CHLEF;ZEBOUDJA;36.405869;1.4628042;7357
2;CHLEF;SIDI ABDERRAHMANE;36.492275;1.0957417;2077
2;CHLEF;SENDJAS;36.059174;1.4241426;7383
2;CHLEF;BOUKADIR;36.056942;1.1209121;20813
2;CHLEF;OUED GHOUSSINE;36.503342;1.4531355;2577
2;CHLEF;BENI BOUATTAB;36.001945;1.6469253;628
2;CHLEF;OULED FARES;36.231606;1.236999;14427
2;CHLEF;OUED FODDA;36.198837;1.5499212;16817
2;CHLEF;BOUZEGHAIA;36.339748;1.2417743;7292
2;CHLEF;TALASSA;36.428822;1.0849591;4507
2;CHLEF;EL KARIMIA;36.089977;1.5693045;9742
2;CHLEF;OULED BEN ABDELKADER;36.017391;1.2698475;7890
2;CHLEF;BREIRA;36.447678;1.5789994;2884
2;CHLEF;HERENFA;36.244923;1.0514312;4288
2;CHLEF;OUM DROU;36.200508;1.4144827;4838
2;CHLEF;DAHRA;36.257359;0.85083449;6817
2;CHLEF;CHETTIA;36.159;1.2409799;27719
2;CHLEF;BENI RACHED;36.275391;1.5015008;7668
2;CHLEF;LABIODH MEDJADJA;36.276783;1.385516;4208
2;CHLEF;BENAIRIA;36.354004;1.374987;4449
2;CHLEF;SOBHA;36.110035;1.110123;11158
2;CHLEF;SIDI AKKACHA;36.450512;1.3469247;9540
2;CHLEF;AIN MERANE;36.160851;0.97786862;11140
2;CHLEF;EL HADJADJ;36.016556;1.3469247;2836
2;CHLEF;TAOUGRITE;36.245983;0.92236358;6647
2;CHLEF;BENI HAOUA;36.49144;1.5402327;5835
25;CONSTANTINE;ZIGHOUD YOUCEF;36.530918;6.7028904;14816
25;CONSTANTINE;BENI HAMIDENE;36.537254;6.5569882;3157
25;CONSTANTINE;CONSTANTINE;36.360153;6.6424332;120407
25;CONSTANTINE;AIN ABID;36.213589;6.9423842;15648
25;CONSTANTINE;OULED RAHMOUN;36.220993;6.8136644;8429
25;CONSTANTINE;DIDOUCHE MOURAD;36.456566;6.6531215;16079
25;CONSTANTINE;EL KHROUB;36.271442;6.6851983;102563
25;CONSTANTINE;HAMMA BOUZIANE;36.418198;6.5676627;29888
25;CONSTANTINE;IBN ZIAD;36.37183;6.4290361;5953
25;CONSTANTINE;BEN BADIS;36.372444;6.6178036;8218
25;CONSTANTINE;MESAOUD BOUDJERIOU;36.460358;6.3864427;3064
25;CONSTANTINE;AIN SMARA;36.283188;6.4716582;8359
36;EL TARF;CHBAITA MOKHTAR;36.736668;7.7090855;10098
36;EL TARF;BESBES;36.719566;7.8068852;22100
36;EL TARF;LAC DES OISEAUX;36.774826;8.1010923;6356
36;EL TARF;AIN KERMA;36.564453;8.1994276;5202
36;EL TARF;BERRIHANE;36.830555;8.0683432;5851
36;EL TARF;RAML SOUK;36.786526;8.5355492;2186
36;EL TARF;DREAN;36.692387;7.7308068;17337
36;EL TARF;EL KALA;36.890457;8.445076;15332
36;EL TARF;ZERIZER;36.723804;7.90482;5462
36;EL TARF;El-TARF;36.729881;8.2869482;16460
36;EL TARF;AIN EL ASSEL;36.79475;8.429389;8506
36;EL TARF;BOUTELDJA;36.778774;8.1994276;11883
36;EL TARF;BOUGOUS;36.680901;8.3745718;5541
36;EL TARF;CHIHANI;36.630924;7.8503952;4000
36;EL TARF;BOUHADJAR;36.527508;8.1120119;8437
36;EL TARF;ASFOUR;36.665123;7.9810843;5111
36;EL TARF;ZITOUNA;36.647228;8.2431746;4745
36;EL TARF;ECHATT;36.812359;7.8612766;12987
36;EL TARF;CHEFIA;36.656258;8.1120119;3971
36;EL TARF;HAMMAM BENI SALAH;36.536362;7.9810843;1766
36;EL TARF;BEN MHIDI;36.750839;7.9810843;21387
36;EL TARF;OUED ZITOUN;36.435982;8.0356083;2411
36;EL TARF;EL AIOUN;36.823292;8.6270628;2655
36;EL TARF;SOUAREKH;36.879105;8.5940809;4343
24;GUELMA;MEDJEZ AMAR;36.445766;7.3091316;5288
24;GUELMA;OUED ZENATI;36.313904;7.1628647;13189
24;GUELMA;TAMLOUKA;36.157394;7.139976;6786
24;GUELMA;SELIAOUA ANNOUNA;36.386677;7.2518005;1150
24;GUELMA;MEDJEZ SFA;36.433968;7.7824225;4689
24;GUELMA;ROKNIA;36.545128;7.2342734;3622
24;GUELMA;BOUMAHRA AHMED;36.458008;7.5125413;6985
24;GUELMA;BOUATI MAHMOUD;36.590565;7.3260031;4549
24;GUELMA;HELIOPOLIS;36.502003;7.4327273;9703
24;GUELMA;HAMMAM NBAIL;36.324669;7.6412487;6220
24;GUELMA;BOUHACHANA;36.30687;7.5078039;1574
24;GUELMA;AIN SANDEL;36.243172;7.5132179;1473
24;GUELMA;HOUARI BOUMEDIENE;36.417015;7.2841697;2247
24;GUELMA;BOUHAMDANE;36.462254;7.1144037;1357
24;GUELMA;AIN LARBI;36.459103;7.4324999;2411
24;GUELMA;BENDJERRAH;36.431263;7.3698883;2734
24;GUELMA;BENI MEZLINE;36.481743;7.6046448;2206
24;GUELMA;AIN REGGADA;36.261288;7.0727019;2954
24;GUELMA;GUELAAT BOUSBAA;36.550182;7.4787102;2324
24;GUELMA;DJEBALLAH KHEMISSI;36.464535;7.568737;2079
24;GUELMA;OUED CHEHAM;36.382481;7.7674775;4756
24;GUELMA;OUED FRAGHA;36.556801;7.7118001;4116
24;GUELMA;NECHMAYA;36.612583;7.5111876;4017
24;GUELMA;DAHOUARA;36.352299;7.7348804;2668
24;GUELMA;AIN BEN BEIDA;36.616669;7.6999998;5999
24;GUELMA;BOUCHEGOUF;36.471928;7.7362385;15033
24;GUELMA;KHEZARA;36.370525;7.5342016;3695
24;GUELMA;BELKHEIR;36.45879;7.4787102;7078
24;GUELMA;GUELMA;36.458977;7.4327273;49640
24;GUELMA;HAMMAM DEBAGH;36.458866;7.2598915;6223
24;GUELMA;AIN MAKHLOUF;36.24651;7.2518005;4223
24;GUELMA;RAS EL AGBA;36.458977;7.4327273;1293
24;GUELMA;EL FEDJOUDJ;36.504692;7.3894773;3849
24;GUELMA;BORDJ SABATH;36.402901;7.0485001;3581
18;JIJEL;OULED RABAH;36.596912;6.1699338;5418
18;JIJEL;EL ANCER;36.798904;6.159327;6956
18;JIJEL;TEXENNA;36.664909;5.7510476;6181
18;JIJEL;CHAHNA;36.677078;5.954843;4000
18;JIJEL;CHEKFA;36.771584;5.9581466;9515
18;JIJEL;SIDI ABDELAZIZ;36.854656;6.0526981;3591
18;JIJEL;ERRAGUENE;36.580212;5.5774069;574
18;JIJEL;EL AOUANA;36.745682;5.6352801;5271
18;JIJEL;JIJEL;36.816738;5.7490935;51431
18;JIJEL;KAOUS;36.740658;5.7405138;12230
18;JIJEL;DJEMAA BENI HABIBI;36.808868;6.1222177;4405
18;JIJEL;EL KENNAR NOUCHFI;36.82568;5.9627714;6049
18;JIJEL;ZIAMA MANSOURIA;36.633781;5.4987564;5725
18;JIJEL;OUDJANA;36.690468;5.888154;3738
18;JIJEL;EL MILIA;36.750729;6.2853999;41446
18;JIJEL;BOUSSIF OULED AKSEUR;36.642273;6.01896;3815
18;JIJEL;BOURAOUI BELHADEF;36.697723;6.1043334;2843
18;JIJEL;EMIR ABDELKADER;36.778488;5.8459339;14952
18;JIJEL;CHEBBALA MILAT;36.542847;5.5446682;1529
18;JIJEL;BORDJ TAHER;36.749199;6.0295424;1092
18;JIJEL;OULED YAHIA KHADROUCHE;36.686752;6.1739116;7350
18;JIJEL;BOUDRIA BENI YADJIS;36.588066;5.7826595;4608
18;JIJEL;SIDI MAAROUF;36.64259;6.2734451;7913
18;JIJEL;DJIMLA;36.317966;5.793201;6987
18;JIJEL;KIMIR OUED ADJOUL;36.875069;6.1381187;2384
18;JIJEL;SELMA BEN ZIADA;36.670933;5.6247668;152
18;JIJEL;SETTARA;36.718525;6.3359008;6192
18;JIJEL;TAHER;36.77536;5.9092755;37002
29;MASCARA;SEHAILIA;35.444653;0.40309399;2056
29;MASCARA;FERRAGUIG;35.367344;0.54469121;1004
29;MASCARA;RAS EL AIN AMIROUCHE;35.466301;0.228;3281
29;MASCARA;EL GUEITNA;35.40831;-5.7161301E-2;1305
29;MASCARA;OUED EL ABTAL;35.4552;0.68757403;6585
29;MASCARA;SIDI ABDELMOUMENE;35.654652;0.0128247;5757
29;MASCARA;NESMOTH;35.236187;0.3936722;1206
29;MASCARA;HACINE;35.461758;-4.6629999E-3;4169
29;MASCARA;MAKDA;35.0424;0.73610002;1946
29;MASCARA;MASCARA;35.397457;0.13884459;48195
29;MASCARA;EL HACHEM;35.113091;9.1031604E-2;4770
29;MASCARA;OUED TAGHIA;35.113091;9.1031604E-2;5164
29;MASCARA;SIDI KADA;35.33176;0.34164071;3351
29;MASCARA;GHARROUS;35.125908;0.44659841;1410
29;MASCARA;GHRISS;35.23671;0.16822711;10202
29;MASCARA;BENIAN;35.099998;0.25;1595
29;MASCARA;SIDI BOUSSAID;35.280437;0.28078681;1597
29;MASCARA;ALAIMIA;35.549;0.21969999;2109
29;MASCARA;GUERDJOUM;35.180473;7.3508799E-2;686
29;MASCARA;SIG;35.543781;-0.16822711;32443
29;MASCARA;BOUHANIFIA;35.316433;-4.8990201E-2;9960
29;MASCARA;MOCTADOUZ;35.606804;-4.8990201E-2;3902
29;MASCARA;AOUF;35.104351;0.35600761;2542
29;MASCARA;TIZI;35.315739;0.0716931;4882
29;MASCARA;ZELMATA;35.291714;0.4752897;1450
29;MASCARA;EL BORDJ;35.510609;0.3277829;3651
29;MASCARA;MAOUSSA;35.379803;0.2460604;3528
29;MASCARA;AIN FEKAN;35.220341;-0.0139908;3720
29;MASCARA;TIGHENNIF;35.415432;0.3296454;14725
29;MASCARA;EL GAADA;35.403599;0.2554;1817
29;MASCARA;FROHA;35.302662;0.12825359;3906
29;MASCARA;AIN FERAH;35.381107;0.78537631;1604
29;MASCARA;MATMORE;35.313511;0.21508729;3814
29;MASCARA;SIDI ABDELDJABAR;35.442589;0.52333111;1064
29;MASCARA;AIN FARES;35.456036;0.2432307;3894
29;MASCARA;CHORFA;35.39542;-0.26053199;1330
29;MASCARA;EL GHOMRI;35.68726;0.2068827;3220
29;MASCARA;ZAHANA;35.515839;-0.4078058;10352
29;MASCARA;SEDJERARA;35.629391;0.2120588;2640
29;MASCARA;EL KEURT;35.380005;9.2431702E-2;2080
29;MASCARA;AIN FRASS;35.486156;0.241138;624
29;MASCARA;EL MAMOUNIA;35.425602;0.1404947;4346
29;MASCARA;MOHAMMADIA;35.587658;0.0559939;33387
29;MASCARA;KHALOUIA;35.461399;0.2948797;869
29;MASCARA;BOUHENNI;35.557549;-0.0863581;4226
29;MASCARA;EL MENAOUER;35.532215;0.42194441;1405
29;MASCARA;OGGAZ;35.561405;-0.2584835;5779
26;MEDEA;EL AZIZIA;36.309872;3.4902391;2934
26;MEDEA;BOUSKENE;36.15543;3.1980526;4019
26;MEDEA;SI MAHDJOUB;36.17741;2.7481177;1888
26;MEDEA;AISSAOUIA;36.403786;3.2281983;916
26;MEDEA;SOUAGUI;36.121521;3.2483058;4870
26;MEDEA;SIDI DAMED;35.804169;3.318747;1543
26;MEDEA;BOUAICHE;35.586887;2.341887;3662
26;MEDEA;MIHOUB;35.586887;2.341887;2641
26;MEDEA;HANNACHA;36.180943;2.5891647;1476
26;MEDEA;AIN BOUCIF;35.85207;3.1578875;14018
26;MEDEA;OUAMRI;36.2575;2.5594213;3435
26;MEDEA;BOUCHRAHIL;36.286591;3.1578875;3680
26;MEDEA;REBAIA;36.027218;3.1177554;1694
26;MEDEA;DEUX BASSINS;36.469433;3.2992134;717
26;MEDEA;CHENIGUEL;35.922581;3.5667007;2199
26;MEDEA;SEDRAIA;36.242508;3.5288363;1662
26;MEDEA;MFATHA;35.901688;2.9175954;1707
26;MEDEA;EL GUELBELKEBIR;36.247204;3.4094629;3696
26;MEDEA;SIDI ERRABIA;36.275436;3.3071525;1373
26;MEDEA;DRAA ESSMAR;36.265072;2.7083287;2193
26;MEDEA;TLATET ED DOUAIR;35.966667;2.9666669;2322
26;MEDEA;BEN CHICAO;36.196789;2.8477371;1881
26;MEDEA;OUED HARBIL;36.244724;2.6487086;1137
26;MEDEA;TAFRAOUT;35.978355;3.318747;2154
26;MEDEA;OULED BOUACHRA;36.091461;2.7083287;349
26;MEDEA;MEZRENNA;36.335552;3.3489671;1771
26;MEDEA;BERROUAGHIA;36.162567;2.9175954;24861
26;MEDEA;EL HAMDANIA;36.33696;2.8776639;409
26;MEDEA;OUM EL DJALIL;35.8312;2.6685736;1311
26;MEDEA;KEF LAKHDAR;35.937035;3.238251;1373
26;MEDEA;KSAR EL BOUKHARI;35.873001;2.7481177;24222
26;MEDEA;ZOUBIRIA;36.077614;2.8377657;4028
26;MEDEA;CHAHBOUNIA;35.582062;2.5792482;6285
26;MEDEA;BAATA;36.374256;3.1177554;259
26;MEDEA;SANEG;35.849369;2.8277962;1155
26;MEDEA;DJOUAB;36.13813;3.4278338;3531
26;MEDEA;OULED BRAHIM;36.21558;2.9675572;2403
26;MEDEA;DERRAG;35.908028;2.3881369;1932
26;MEDEA;SIDI ZIANE;36.03463;3.2483058;1294
26;MEDEA;SEGHOUANE;35.988743;2.9175954;2153
26;MEDEA;SIDI NAAMANE;36.255913;3.0876782;4554
26;MEDEA;BIR BEN ABED;36.191612;3.4198797;4063
26;MEDEA;OULED MAAREF;35.766949;3.0776567;3157
26;MEDEA;EL AOUINET;35.865292;3.0676372;1325
26;MEDEA;OULED ANTAR;35.995178;2.6387794;806
26;MEDEA;TAMESGUIDA;36.330967;2.6685736;1322
26;MEDEA;KHAMS DJOUAMAA;36.146427;3.1277854;2373
26;MEDEA;EL OMARIA;36.267216;3.0245979;3757
26;MEDEA;MOUDJEBEUR;35.948067;2.7979009;1762
26;MEDEA;MEDEA;36.285385;2.7680247;57625
26;MEDEA;BOUAICHOUNE;36.13623;2.6487086;999
26;MEDEA;CHELLALAT EL ADHAOURA;35.932594;3.3993752;13205
26;MEDEA;SIDI ZAHAR;36.06834;3.3317554;1447
26;MEDEA;TABLAT;36.412125;3.318747;9910
26;MEDEA;BOGHAR;35.94989;2.7182727;2004
26;MEDEA;AZIZ;35.758476;2.4999919;2832
26;MEDEA;OUZERA;36.252583;2.8463104;3093
26;MEDEA;OULED HELLAL;35.937012;2.4980197;908
26;MEDEA;TIZI MAHDI;36.220345;2.7680247;434
26;MEDEA;BOUGHZOUL;35.753311;2.7381673;13078
26;MEDEA;OULED DEIDE;36.116173;3.0375915;2120
26;MEDEA;AIN OUKSIR;35.85281;3.4701397;1747
26;MEDEA;MAGHRAOUA;36.373623;3.5306766;1591
26;MEDEA;BENI SLIMANE;36.228348;3.3086779;16662
43;MILA;GRAREM GOUGA;36.523277;6.3172908;16402
43;MILA;OUED SEGUEN;36.199047;6.4290361;3485
43;MILA;TASSADANE HADDADA;36.533714;5.793201;4008
43;MILA;MILA;36.451229;6.2535257;27424
43;MILA;AIN BEIDA HARRICHE;36.38995;5.8670406;5533
43;MILA;AIN MELLOUK;36.255714;6.1739116;4881
43;MILA;TELAGHMA;36.073742;6.3438783;9959
43;MILA;SIDI MEROUANE;36.499992;6.2482147;7642
43;MILA;YAHIA BENI GUECHA;36.383659;5.993834;3742
43;MILA;BENYAHIA ABDERRAHMANE;36.221092;6.0044122;2077
43;MILA;AHMED RACHDI;36.344299;6.1314926;3754
43;MILA;BOUHATEM;36.305424;6.0467429;4223
43;MILA;SIDI KHELIFA;36.36496;6.2535257;1762
43;MILA;AMIRA ARRES;36.535648;6.0659337;5591
43;MILA;TERRAI BEINEN;36.548576;6.1420946;6712
43;MILA;EL AYADI BARBES;36.439095;5.823287;1572
43;MILA;AIN TINE;36.39624;6.3252659;2829
43;MILA;OUED ATHMANIA;36.290031;6.3438783;12860
43;MILA;EL MCHIRA;36.037086;6.2163596;3243
43;MILA;TADJENANET;36.134537;6.0044122;16825
43;MILA;ZEGHAIA;36.471539;6.1739116;4884
43;MILA;DERRADJI BOUSSELAH;36.311768;5.9198389;2328
43;MILA;OUED ENDJA;36.521919;6.2092485;5699
43;MILA;FERDJIOUA;36.408401;5.9304037;18472
43;MILA;CHELGHOUM LAID;36.146477;6.1951318;31438
43;MILA;HAMALA;36.573132;6.3412194;3713
43;MILA;TASSALA LEMTAI;36.571514;5.981936;4355
43;MILA;CHIGARA;36.560596;6.2216678;3466
43;MILA;ROUACHED;36.469936;5.993834;7742
43;MILA;OULED KHELLOUF;36.000256;6.0891032;3394
43;MILA;MINAR ZARZA;36.537746;5.9304037;4119
43;MILA;TIBERGUENT;36.402035;6.0573301;2571
27;MOSTAGANEM;SOUR;35.999802;0.34012869;8424
27;MOSTAGANEM;MOSTAGANEM;36.013123;0.1401381;59340
27;MOSTAGANEM;TOUAHRIA;35.810089;0.2092267;1536
27;MOSTAGANEM;MEZAGHRANE;35.887947;0.0606637;14091
27;MOSTAGANEM;AIN BOUDINAR;36.008976;0.1881358;1928
27;MOSTAGANEM;KHEIR EDDINE;35.947758;0.1775946;6675
27;MOSTAGANEM;SAYADA;35.904228;0.1401381;7615
27;MOSTAGANEM;HASSI MAAMECHE;35.860668;0.102718;12339
27;MOSTAGANEM;SOUAFLIA;35.861755;0.3313514;2854
27;MOSTAGANEM;FORNAKA;35.753662;-0.0170737;6607
27;MOSTAGANEM;KHADRA;36.253571;0.57543731;4827
27;MOSTAGANEM;BOUGUIRAT;35.748608;0.2549631;5535
27;MOSTAGANEM;SIRAT;35.780113;0.1881358;2592
27;MOSTAGANEM;EL HESSIANE;35.752911;0.1202541;3353
27;MOSTAGANEM;ABDELMALEK RAMDANE;36.102615;0.27374229;4988
27;MOSTAGANEM;AIN NOUISSI;35.80344;4.8990201E-2;5500
27;MOSTAGANEM;AIN SIDI CHERIF;35.836109;0.12844039;1535
27;MOSTAGANEM;OUED EL KHEIR;35.950005;0.38189819;5204
27;MOSTAGANEM;SIDI ALI;36.096779;0.4148744;16552
27;MOSTAGANEM;TAZGAIT;36.094887;0.54823762;2808
27;MOSTAGANEM;OULED MAALAH;36.007675;0.59081918;2651
27;MOSTAGANEM;AIN TEDLES;35.996521;0.2948797;13074
27;MOSTAGANEM;SIDI BELATTAR;36.026497;0.27374229;2261
27;MOSTAGANEM;STIDIA;35.830723;6.9948002E-3;4976
27;MOSTAGANEM;SAFSAF;35.846493;0.37718949;3085
27;MOSTAGANEM;ACHAACHA;36.243786;0.63344622;10572
27;MOSTAGANEM;OULED BOUGHALEM;36.318138;0.6701892;3564
27;MOSTAGANEM;MESRA;35.841515;0.1658856;5385
27;MOSTAGANEM;HADJADJ;36.097054;0.3254317;5824
27;MOSTAGANEM;MANSOURAH;35.843437;0.23152509;3422
27;MOSTAGANEM;SIDI LAKHDAR;36.161869;0.44316179;11021
27;MOSTAGANEM;NEKMARIA;36.188221;0.62278521;2976
31;ORAN;ARZEW;35.860214;-0.34659711;41687
31;ORAN;AIN ÊBIYA;35.808163;-0.2816754;17359
31;ORAN;AIN ÊTURK;35.748955;-0.80083883;13792
31;ORAN;ES SENIA;35.640614;-0.6488505;38988
31;ORAN;BIR EL DJIR;35.728497;-0.55414897;60541
31;ORAN;EL ANCOR;35.68261;-0.91520512;3944
31;ORAN;BOUSFER;35.718426;-0.78139329;5014
31;ORAN;GDYEL;35.805267;-0.46910971;12381
31;ORAN;OUED TLELAT;35.55397;-0.45967209;17796
31;ORAN;AIN KERMA;35.585205;-0.77229738;1625
31;ORAN;MISSERGHIN;35.585205;-0.77229738;7296
31;ORAN;BOUFATIS;35.630779;-0.3936722;3997
31;ORAN;BOUTLELIS;35.584423;-0.88658339;8835
31;ORAN;SIDI CHAMI;35.67392;-0.54469121;26708
31;ORAN;HASSI BOUNIF;35.685127;-0.47854951;13424
31;ORAN;TAFRAOUI;35.455055;-0.54469121;4432
31;ORAN;EL KARMA;35.597252;-0.5730713;8375
31;ORAN;HASSI BEN OKBA;35.728958;-0.46764469;3843
31;ORAN;MERS EL KEBIR;35.722218;-0.7105267;3998
31;ORAN;EL BRAYA;35.619461;-0.4974359;1918
31;ORAN;BETHIOUA;35.751381;-0.23384731;16022
31;ORAN;HASSI MEFSOUKH;35.801079;-0.37461701;4130
31;ORAN;SIDI BEN YABKA;35.859974;-0.42194441;2150
31;ORAN;MARSAT EL HADJADJ;35.762405;-0.16822711;8647
31;ORAN;BEN FREHA;35.729214;-0.3654204;6359
31;ORAN;ORAN;35.697655;-0.63373762;140910
48;RELIZANE;OUED RHIOU;35.960712;0.91997731;41569
48;RELIZANE;EL HAMRI;36.019135;0.70123303;3729
48;RELIZANE;BENI ZENTIS;36.110603;0.66426069;4317
48;RELIZANE;SIDI MHAMED BENAOUDA;35.602654;0.58726901;2492
48;RELIZANE;OULED YAICH;35.825508;0.96414667;3683
48;RELIZANE;OUED ESSALEM;35.580025;0.92594337;3488
48;RELIZANE;EL MATMAR;35.731613;0.4620313;5464
48;RELIZANE;SIDI KHETTAB;35.911388;0.51396883;4773
48;RELIZANE;AIN RAHMA;35.624634;0.3919059;2126
48;RELIZANE;BENDAOUD;35.715004;0.5186938;5943
48;RELIZANE;OUED EL DJEMAA;35.796082;0.67967671;7944
48;RELIZANE;RAMKA;35.867531;1.2818815;1995
48;RELIZANE;SIDI LAZREG;35.646683;0.77824181;2214
48;RELIZANE;YELLEL;35.721058;0.3536548;9161
48;RELIZANE;MEDIOUNA;36.126373;0.75446922;11839
48;RELIZANE;EL OUELDJA;35.907295;1.1185143;1161
48;RELIZANE;HAD CHEKKALA;35.679253;1.1484972;2870
48;RELIZANE;AIN TAREK;35.776268;1.1377008;5899
48;RELIZANE;BELAASSEL BOUZEGZA;35.852837;0.50570148;5098
48;RELIZANE;SIDI SAADA;35.676029;0.34071669;2388
48;RELIZANE;RELIZANE;35.733936;0.55887872;72833
48;RELIZANE;KALAA;35.580383;0.32895851;2976
48;RELIZANE;EL HMADNA;35.904549;0.77467501;8344
48;RELIZANE;MAZOUNA;36.118752;0.8770473;12026
48;RELIZANE;OUARIZANE;36.046562;0.89969921;7092
48;RELIZANE;DJIDIOUIA;35.925957;0.83178133;12480
48;RELIZANE;SIDI MHAMED BEN ALI;36.143452;0.84130681;8615
48;RELIZANE;EL GUETTAR;36.091949;0.82463861;5266
48;RELIZANE;MERDJET SIDI ABED;36.003887;0.99472219;3721
48;RELIZANE;EL HASSI;35.752911;0.1202541;1576
48;RELIZANE;MENDES;35.647457;0.86513031;5150
48;RELIZANE;OULED SIDI MIHOUB;35.8456;1.1316;3031
48;RELIZANE;DAR BEN ABDELLAH;35.699165;0.68323511;1426
48;RELIZANE;BENI DERGOUN;35.7981;0.79608053;3039
48;RELIZANE;AMMI MOUSSA;35.869244;1.1089244;15489
48;RELIZANE;LAHLEF;35.892159;0.97967702;4366
48;RELIZANE;SOUK EL HAD;35.955036;1.2481951;1305
48;RELIZANE;ZEMMOURA;35.724705;0.7509045;9653
22;SIDI BEL ABBES;OUED SEFIOUN;35.0672;-0.35718411;2952
22;SIDI BEL ABBES;MOSTEFA BEN BRAHIM;35.192566;-0.35943499;4400
22;SIDI BEL ABBES;MOULAY SLISSEN;34.824177;-0.76041102;4045
22;SIDI BEL ABBES;SIDI CHAIB;34.593143;-0.54705542;1716
22;SIDI BEL ABBES;SIDI BRAHIM;35.268429;-0.5730713;3610
22;SIDI BEL ABBES;REDJEM DEMMOUCHE;34.426865;-0.80916709;2070
22;SIDI BEL ABBES;OUED SBAA;34.587173;-0.70846421;1562
22;SIDI BEL ABBES;EL HACAIBA;34.698486;-0.76159948;1153
22;SIDI BEL ABBES;RAS EL MA;34.50034;-0.8055976;6675
22;SIDI BEL ABBES;MCID;35.138626;-0.24699441;1582
22;SIDI BEL ABBES;SFISEF;35.2365;-0.28078681;14057
22;SIDI BEL ABBES;BOUDJEBAA EL BORDJ;35.352367;-0.32366851;1089
